probeID	C1	C2	C3	C4	C5	C6	C7	C8	C9	C10	C11	C12	C13	C14	C15	C16	C17	C18	C19	C20	C21	C22	C23	C24	C25	C26	C27	C28	C29	C30	C31	C32	C33	C34	C35	C36	C37	C38	C39	C40
cg14807553	0.926769239292548	0.97352640866193	0.949290138730785	0.930858741247162	0.958520259250604	0.936218009503044	0.981298074274097	0.928362138068943	0.978902090375904	0.940960034519815	0.972479911787632	0.964902558677355	0.927174167261634	0.912469037436923	0.96865317116857	0.933571624509476	0.91574289915729	0.983629970176973	0.947451295742151	0.951702838575563	0.9578807446914	0.920984090937651	0.951213800741611	0.961174813730528	0.917403369301433	0.913598131769793	0.947237697481635	0.945626474610626	0.960964572763734	0.973196288665116	0.910795655503529	0.969681211375597	0.937809630476511	0.901227586519028	0.943955998461175	0.922653105183385	0.938446530134697	0.941470448411398	0.934342333968397	0.943284666986997
cg05646686	0.0710643547072934	0.0836954804012932	0.0828203984928649	0.076724125583519	0.0781025436004655	0.0933522661774453	0.0975765514328828	0.0936748595417832	0.0641038299506898	0.0340831073046096	0.083262821502978	0.0631384041394808	0.0934709374900539	0.0877198552898515	0.0905378024029871	0.0764032610417523	0.109228399177311	0.0702645428938584	0.0732914044945806	0.0909910490378456	0.0906296180361986	0.102377411842579	0.0746768891265557	0.0998347602701285	0.0890764192167217	0.0595730818323976	0.108272648694206	0.101531347515374	0.0919823554906217	0.114279286282376	0.11679508665183	0.105076865184288	0.0852596903396049	0.0899069543932625	0.0786092421435176	0.109334875106389	0.0977871204815349	0.0729722760996772	0.0680631398552264	0.103466135288199
cg19949955	0.0459710880099573	0.0509010339704289	0.0367541000069338	0.0374845146722835	0.0464442065727201	0.0495665918352443	0.0580677492076564	0.047859979342072	0.0534699870682766	0.0308512611046905	0.0481127562169747	0.0315414726720581	0.0445200222847367	0.0414025557076168	0.0455057921999419	0.042112837367449	0.0421717694475535	0.0486869580245272	0.0282501507720117	0.0495744655897587	0.0518391433005002	0.051900626498938	0.0467628693489535	0.0374189842724172	0.042302756356268	0.0361090841079178	0.0438116396070539	0.0333272852425133	0.0502332761024485	0.0506998731987564	0.0604333270391598	0.0403626228513692	0.0401764189613005	0.041273714914787	0.0483327150443996	0.0458003419701271	0.0440681558192143	0.0442627626273506	0.0442546810279988	0.0486375163493532
cg24773418	0.0103793391858778	0.0155873658989411	0.0122278013787226	0.00661804451814382	0.012111389674582	0.0128173928731244	0.0100264450689769	0.0129821583320871	0.0163848434150005	0.0142115454519288	0.0131987813132162	0.0240248079624314	0.00354352168052317	0.0233556316876513	0.0132137555105028	0.0128252737779548	0.00398333933385324	0.0156621143472817	0.0154381853516758	0.00654110038919099	0.0172232536162862	0.0141391595586745	0.0111670778780507	0.00617753452118015	0.00410080639474321	0.0109103973439298	0.0185550799370387	0.00930694404794599	0.025456530523846	0.011065996164122	0.015803743585633	0.0226957625581934	0.0107883001998822	0.0152567740708012	0.00559330554039176	0.0121981122588107	0.0105775510262905	0.0038125828268673	0.0125310552728308	0.0278507557001958
cg03298319	0.0139846666510698	0.00660984877272879	0.0185551140074276	0.0296007091855488	0.0263771303360164	0.0317775004399388	0.00697846796619336	0.0175019074502768	0.0178607981694158	0.017915064225758	0.0103995482353261	0.017936168558345	0.00393890341695247	0.00778144670724465	0.00784395854602467	0.031226491851897	0.0163391785569122	0.022327039728572	0.00952012999159033	0.00974945527693368	0.00762446662351554	0.0194991945864506	0.0111407226959785	0.0466492923076222	0.00701961957493457	0.00611602975894494	0.0273782936280331	0.00380746979072399	0.0223953786266443	0.00779745824928397	0.0322502007775738	0.00856270690507364	0.0174530884219799	0.0282562233296478	0.0279516659038057	0.0255334415094979	0.0331225068216662	0.0235748530028503	0.0153010626754384	0.0210879511244627
cg05836965	0.0553322404394779	0.0812846901273821	0.0356336338509612	0.0727303845961858	0.0270259491450998	0.0517847100694	0.0480527812539241	0.0489997871632839	0.0516348435985301	0.0505358039454479	0.0468965845117235	0.0422432515120931	0.0299078742363921	0.0429126842220213	0.0410367270252698	0.0419315704685963	0.0692515976721089	0.0583053359163089	0.0699069680904503	0.0355012646586236	0.0655224178290846	0.0576612921427495	0.0326792230916031	0.0418680833216859	0.0477517897674985	0.063622130075336	0.0629463289225072	0.0372683538827041	0.0413595430304862	0.044041315213449	0.0651646145185622	0.0415475242572012	0.0644619603056202	0.0551421999160054	0.0419988217958557	0.0522978881156772	0.0557129981269379	0.070982847894858	0.0603774603007484	0.0566612460006494
cg18945335	0.0302330491967377	0.0320858599431693	0.0274061504046694	0.0667469206351669	0.0216666399398763	0.0514344277205929	0.0169635189076284	0.0618445409258494	0.0441025711800685	0.0550928906527588	0.0110327155422406	0.0592837322345514	0.033011673328189	0.0465125472810647	0.0109237495160415	0.0260548679383209	0.0657093421120456	0.0344276381344824	0.0405838988189888	0.0133107293484812	0.00953638322544608	0.0235697988846032	0.0201154950419933	0.0464767977341979	0.0517139840330399	0.0458756031354419	0.049519608658706	0.025931213206967	0.0240451899027305	0.0409701326847266	0.0335413382501408	0.0452787328729967	0.034730577837968	0.0430351861116854	0.0463569869475398	0.0549032105530353	0.0393644254258133	0.00767448992763178	0.0380338137669612	0.022405180500221
cg10460377	0.0481612009521348	0.0637728323757232	0.0524549515684699	0.0478869456334649	0.0522734635776692	0.0554864185005497	0.0390609549819391	0.0625335832818704	0.0505591138983995	0.0361459669458252	0.0584967674660193	0.0307781853414504	0.0430364307035262	0.037292828019522	0.0516660234529887	0.0467677596757838	0.0700202367661367	0.0471051743464164	0.0392460126905499	0.0492218931367234	0.0519407898091901	0.0423939058705359	0.0350630862877956	0.0484247844174626	0.0332522986130007	0.0524979287843331	0.0608979311453585	0.0466567385036954	0.0526086823468906	0.0377748701834087	0.0474773617611833	0.0567274268108827	0.0513840848348231	0.0477014352533276	0.0485472142589198	0.0422676409007907	0.0396292722008462	0.059995883698511	0.0598869389358158	0.0459912584626702
cg11444379	0.0377329812854211	0.0320349533860843	0.0307276223003225	0.0407120205170189	0.032114998532535	0.0324282983243826	0.0441776286168298	0.0295273430259751	0.0287779342413683	0.0351651338758193	0.0334325225757956	0.0377348491632443	0.0272868876189392	0.0322408972673588	0.0308553622766777	0.0316630817807703	0.0378955742746221	0.0303773867305657	0.0301420852104882	0.0273322403841669	0.0436580886276843	0.0384508518146818	0.0291275142652163	0.0318470312063391	0.0235909740060885	0.0358598982759184	0.0391629558196368	0.0340280683825959	0.0379871982413377	0.0429569201078019	0.0395531239310496	0.0375007912340699	0.0284534256950488	0.0399003670891353	0.0418775910153456	0.0413896008612981	0.0318565675060517	0.0325869137575146	0.0311948228894714	0.0356396504390605
cg08117309	0.0337917324777126	0.0362287058985642	0.0230381388218198	0.0337175295927328	0.0268733761946781	0.0386791102518838	0.0303674011964341	0.023123991402244	0.029615770847684	0.0191903345079552	0.0392707826851252	0.0439450878522909	0.0410864885725831	0.0124109899551908	0.0293007360324323	0.029278523450772	0.0235512316181167	0.0253622178456342	0.0237310929838187	0.0240076284578491	0.0353002313304951	0.0240624785154966	0.035291706514537	0.0204795202426454	0.0213225965969886	0.0117449710030851	0.0316348113774957	0.0194416229867366	0.0309062962731863	0.0286312585553136	0.0294653209751632	0.0375255661508627	0.0235254406560778	0.0370225140215424	0.026199176951793	0.0273760469340743	0.0294233202065162	0.0268517651604906	0.0351775432499282	0.0329326320641681
cg01935149	0.0565543574865885	0.0489415192670624	0.0428798360534233	0.060727561811009	0.0402081830230533	0.0491792616244425	0.0559307425148153	0.0582318784741753	0.049432324188713	0.0495792601461532	0.060678406485036	0.0451617106727116	0.0468368332668153	0.0534578790283796	0.0586628990588411	0.0557406412330689	0.0735396735306771	0.0543881502324601	0.0474774182959266	0.0623800970194379	0.061535687846042	0.059898170670774	0.0421348117400261	0.0461856704908224	0.057397768815037	0.0547641478639647	0.0541006757868371	0.0589568963235926	0.0551216759957823	0.0592812154766705	0.0546686927757444	0.0635146597283445	0.0578357745109349	0.0540125326946245	0.0512220666930987	0.0546867072496064	0.0610317706851693	0.0551710725734351	0.0459189985946179	0.0635458800705706
cg05082965	0.0401494592804824	0.0393409978131327	0.0319966396686034	0.0392431403802789	0.0407820862325852	0.0398075343410855	0.0657020026440781	0.0410906711642743	0.0312261166041646	0.0241345134626865	0.0524122616724246	0.0256723847725251	0.029405166028651	0.042496547756605	0.0457316246983583	0.0364417955984732	0.0523965372988655	0.0308113993343569	0.0226338486709534	0.0575004437252738	0.0543248693144437	0.0560478980983495	0.0292914328627955	0.0366930971407444	0.0407477649221727	0.0284825916925185	0.0441910438672366	0.0315270193782145	0.0479189140359628	0.0451652302199073	0.0397949749459484	0.0447970228775311	0.0414915380249039	0.0389951555250655	0.0437267319152799	0.0447542051359761	0.0507305956470445	0.0410687471815107	0.0339201164215766	0.0519440561286453
cg06776588	0.0312830184778563	0.0249678940145139	0.0457884307145694	0.0469360455042204	0.0392259272762268	0.0289334486135047	0.0280183713608881	0.0292624777379779	0.0355284321031915	0.0197061384483425	0.0354706668076843	0.0306158758697942	0.0270794986222341	0.0597642323672064	0.0158605690125285	0.0129939037214877	0.0481520812264337	0.0250276196428882	0.0303882302750564	0.026462375450876	0.0245640134587567	0.0174585497568416	0.0461621599184799	0.0257409741516513	0.0109367920300014	0.044796530523958	0.0471144947100159	0.0104699449022661	0.0373487244200235	0.0561055709457866	0.0297790439188533	0.0443769797834446	0.0207125315973596	0.0295286712954316	0.0385492057631635	0.0200557039271805	0.0429859980421369	0.0288202223569711	0.0201302985954991	0.0379106539238365
cg13776560	0.0493503951108298	0.0629957988008449	0.0612339693858398	0.0556023337532666	0.0603349356670289	0.061330594502301	0.0688926393749241	0.0755072230216122	0.0608309576690059	0.0535855762130827	0.0532343330214853	0.0593450320782707	0.0457469279453898	0.0512495318776205	0.0584423168200026	0.0708114692274979	0.0687012962504463	0.0757015949015043	0.0670180531057294	0.0559094114580499	0.0638397009842647	0.0689582984688839	0.0563691276689628	0.061389768545067	0.0481543142295431	0.0580522316943392	0.0571038456383811	0.0585502597067908	0.0589211273965537	0.0412652521055467	0.0569857860565687	0.0650168641111842	0.053300595184148	0.0585184853062657	0.053572687861308	0.0559744687189871	0.0562906355183977	0.0382862410515076	0.0648781020203969	0.0654739206760446
cg10727171	0.236816165774848	0.342720219922429	0.313382836238978	0.213932312220701	0.321567664364149	0.307297574400216	0.309817264505132	0.286057796519156	0.461282558817271	0.180804277812477	0.255783756465353	0.342039694020288	0.178028467994297	0.199926073389735	0.420006779415195	0.231608330727749	0.380548325135538	0.413285297240926	0.390752843165704	0.185406407655918	0.348879264796555	0.446389007408472	0.333719850700776	0.179554886650661	0.12115164120638	0.344308413881213	0.193292479569056	0.327960177552723	0.185380143606959	0.198482508769664	0.197002981006287	0.386405346011742	0.195304458001141	0.322478815772863	0.17436943799387	0.141808161502163	0.35209155972269	0.149770734615685	0.496827174524608	0.211362288151984
cg11787167	0.260695590588134	0.341967461850903	0.307068644300771	0.112022003508552	0.309669756630131	0.334631742105024	0.320449321511092	0.285386813110749	0.476337945660117	0.068110091779186	0.27214842704272	0.371919795094663	0.0675430738276269	0.0562630110140168	0.406581652450695	0.10359944797093	0.408260738351209	0.446080132096064	0.374738267985103	0.0855378747472437	0.356096386220333	0.488801932954089	0.311778652460282	0.0737600435163129	0.056864893429636	0.371205954395153	0.10310817490981	0.307804603776905	0.0637884378809795	0.0907650243386429	0.110114092128162	0.407717514210723	0.0921826910733087	0.300259625536258	0.0806662822788337	0.0765439450871293	0.335844252027915	0.0878347611042984	0.578466470969547	0.0725438715542539
cg05326274	0.0603829073946298	0.0802510263449525	0.0852124303936264	0.0586707493083483	0.0597292643248905	0.0639675168511903	0.0755196029958526	0.0921102681153114	0.0972100083282804	0.0447912121523306	0.0770652453101769	0.0618431160855177	0.041368370332579	0.0612585847915456	0.0976261526395979	0.0504311740481656	0.0871233259790908	0.0743447096099665	0.0596539526154883	0.0599779515921515	0.0724848260582264	0.107692594954543	0.0628423253499505	0.0445379020043859	0.068154674489744	0.07418572433662	0.0793408621010854	0.062969893970847	0.0740346792409628	0.0695650474181986	0.0641603140901015	0.0899296848820487	0.0621423051714815	0.0744039480135094	0.0713616290488655	0.0745585894305014	0.10640071970334	0.055116569538326	0.0908303200884983	0.0824148119696039
cg14939652	0.0356236090309152	0.0453099230383918	0.0296216535376374	0.0380722215523249	0.0501182012576245	0.0310662141065424	0.0408865024922477	0.049127227231378	0.0333060178373869	0.0297158393509184	0.041029274555473	0.0351963303691089	0.0401422642048355	0.0430649943949837	0.0436371992418113	0.0331615355932271	0.046023823694184	0.0432115696600103	0.0531330245509452	0.0313151930095104	0.0303085751804174	0.0364277572817963	0.0425854412392993	0.0399882925935181	0.028366129685293	0.0281008943258337	0.0539726949663247	0.0412856360324062	0.0365163089188311	0.0412781194008801	0.0296991938893052	0.0487604089261624	0.0266256244576825	0.0423595604626362	0.0443083469609598	0.036243635784547	0.0406396730167883	0.0348303667687882	0.0289700516306556	0.0526829298930929
cg05274755	0.14572354927327	0.173580524993022	0.176757889266238	0.204406561069912	0.162431312003051	0.162670177931829	0.15276090837053	0.183047867352102	0.187089439057223	0.149635232337282	0.157348415163762	0.213424564881689	0.177169369428606	0.178768418477144	0.182184918412289	0.196536540555085	0.177287750699432	0.178070501007412	0.179509202743373	0.166569484508877	0.16854770317742	0.162883026005408	0.187361354020423	0.157732969313631	0.151123292353077	0.165401976123968	0.155271904219385	0.13345274693804	0.178880546641918	0.179509858681656	0.180052596778928	0.155773937792978	0.163734354452736	0.162475846935416	0.173365460349515	0.171447549411876	0.152470990866447	0.159025493363853	0.199119060358893	0.153740490980604
cg26393294	0.0804028237341168	0.0567016180294769	0.0595165130133604	0.0689050169667323	0.0559130209308388	0.080236763172376	0.0574557119070399	0.0744613029401847	0.0872043150729143	0.0417739745161713	0.0766419477043057	0.0478244595439858	0.0633091813313399	0.0629303741369611	0.0810016651305553	0.0719019404687439	0.0670840665128133	0.0696757980562562	0.0591252456577218	0.0639258053164545	0.054690461011468	0.0571657239072786	0.0441061411653506	0.0548477154069441	0.072021198978329	0.0501695567552502	0.0669661767763629	0.0413296536995261	0.0541617999896584	0.0669075105453422	0.0702615939562233	0.0845039997414358	0.0602030454486398	0.0614009898268848	0.0670829150272885	0.054237210168666	0.0594246849575481	0.0660685100681419	0.0608054469452052	0.0561842044776404
cg23605547	0.0351649084069808	0.0901950070952465	0.0832312302626737	0.0565886142592424	0.095738813697669	0.0383608419603371	0.0556955724139527	0.0516181481821856	0.0524062071026455	0.0740199473201538	0.0535001222732899	0.0888093716851287	0.0118738621917876	0.0745882353914752	0.0654999485484846	0.071506607650963	0.0443416720590636	0.0419078064408978	0.0402730163146757	0.0258431265790526	0.0456716883232544	0.0285125476394781	0.0205133759777842	0.0278554179566261	0.0342324052589441	0.034294920279594	0.0407712890326763	0.0340138454815912	0.0280076710010055	0.0238914408626973	0.0665631000158606	0.0277845498473586	0.0557778375283892	0.0439736695306224	0.0479618222670091	0.05019755971156	0.0413875799265105	0.0630929399639761	0.0482248384378292	0.080794565330544
cg11991859	0.0264689262240193	0.0356260466050582	0.0340860623761782	0.0246811315868299	0.0350103019708286	0.0469289414508575	0.0396042137207914	0.0494141395253771	0.0338263946990737	0.0248206863553452	0.0331627626224032	0.0294538214186971	0.0356736916299832	0.0243514297223133	0.0176752554667417	0.0349898435580688	0.0619576239872821	0.0446464661473417	0.0518167237735951	0.0364775510352069	0.0339005786528657	0.031218946865262	0.0389835786125898	0.0290067190699287	0.0420010449933107	0.0386077040998435	0.0337697752926862	0.0551609055048733	0.0434491186152021	0.0342589711848797	0.0360652300109264	0.0574251574009579	0.0357981971393478	0.0403073933682151	0.0331903394835404	0.0371684928630453	0.0463992010161397	0.0404307483138479	0.0443543085650965	0.0503102089726271
cg04900565	0.0561452618935562	0.0673687417328249	0.0529052363970204	0.0780190706302457	0.0724320922729245	0.0530058157211369	0.0634389956021096	0.0836630820338359	0.0523783912612268	0.0624800547760526	0.0524944699504746	0.0446603083430899	0.0710250866470217	0.0580515630059132	0.0489654481065095	0.0611278151690627	0.0895943424221938	0.0673239794242279	0.0425861056015547	0.045870638895417	0.0720637787456418	0.065758650607172	0.0586079379444054	0.0775975102077765	0.0536424821566967	0.0652708976671306	0.088861604394311	0.0539402031368497	0.0825365109892342	0.046210347181396	0.0820843909158891	0.065042273124553	0.0723849637417177	0.0505107910072271	0.0750267995014854	0.0813602155868581	0.0708864945434526	0.0735144602028232	0.074891831107302	0.0760214013369097
cg22957135	0.0260196027566118	0.0349797497444904	0.0471366540860127	0.0398987101768473	0.0381256522535767	0.0203975629689586	0.0381654265834414	0.0409603493584414	0.0340190198038715	0.0291279184246732	0.0141726727786499	0.0264859026899914	0.0493169092594168	0.0352688119229714	0.00445156170673998	0.0345162994162581	0.0385591436898186	0.0364187550175183	0.0244692042437619	0.0323734647526473	0.0443908940989182	0.0360879077241117	0.0357712518788908	0.0307749677908281	0.0281437837711894	0.0351620838432791	0.0352717382774724	0.0329984826602658	0.0444743342314266	0.0210108222383868	0.0407153318342121	0.0424250335269456	0.0344651148759575	0.046318492264978	0.0398867288703612	0.024555457937775	0.0171970091821679	0.0403513572851885	0.0368634858645089	0.0326527531051484
cg07182616	0.101190079053432	0.22388908377716	0.211929321550809	0.135358707568778	0.151171430487695	0.219994630737055	0.227972239257913	0.186144375450508	0.195003104784652	0.108649157792408	0.186692878223047	0.195401534641433	0.182331649806084	0.2112319167009	0.210126488370541	0.283687520973959	0.244177985401087	0.245929933350741	0.247263074250113	0.125610239968189	0.17438378990789	0.158999115858878	0.184119550547841	0.180483561190877	0.242891252032627	0.302070960436785	0.18377895661154	0.141934323337971	0.212031959943118	0.0852246279983309	0.0868185485438848	0.265927503669192	0.188498462571714	0.169610596545447	0.236760665414202	0.204694629012146	0.170906052642098	0.125328612914502	0.173362080241851	0.188324260534387
cg23255320	0.9386569481761	0.937120964741713	0.940144327185258	0.928865284986071	0.950799757327515	0.945569770044933	0.949004077799833	0.952987735779635	0.920876133685272	0.909361521004644	0.957988380837612	0.937829655608772	0.951318844402996	0.950950237841636	0.9464177779387	0.97518251176375	0.941830649869339	0.929019153593343	0.982563513200856	0.97106022296717	0.967843659588082	0.945904487141764	0.950100410213667	0.968958600364952	0.957633711564627	0.92989711191741	0.95771575106379	0.998055096892868	0.940706554622284	0.949318951679435	0.941500687888334	0.917417938133936	0.956317529386734	0.947109239953362	0.918437337889931	0.939911977536645	0.936966770142026	0.947399089531051	0.907825368584786	0.927046208439087
cg13696957	0.855030533526995	0.849190140546857	0.891391044481231	0.863771447985005	0.869747833485513	0.825775574969295	0.875691475878574	0.884251678612817	0.911951796481035	0.881192261059703	0.901091968655791	0.914427037434055	0.872144462667004	0.85234026179892	0.916695459449093	0.893402871311218	0.854912816918812	0.891499846806476	0.890191275790271	0.873549270045994	0.843294349468592	0.922221765748228	0.872650275136627	0.941963842251753	0.893080826962506	0.900089352443453	0.87927850378374	0.87489290863202	0.883060984955377	0.891687472638531	0.860124174889022	0.905708954297427	0.905755399733511	0.879432582989913	0.894826334750928	0.869025743323788	0.87640427445323	0.892965229812716	0.860962954897739	0.88127527115605
cg25084108	0.659793886051332	0.703709309186329	0.659732715184526	0.6724285999769	0.665158205692029	0.677451202638333	0.680116317303014	0.674517399288347	0.672539074437927	0.647752258862149	0.692367954525684	0.739169585064419	0.648617875705075	0.649748242504493	0.675867673721585	0.659537708474723	0.671052202916883	0.664980951919998	0.737542354697138	0.700672768726175	0.681320798523567	0.668545696134157	0.629948000225424	0.703353891270043	0.696629223642101	0.653085797124452	0.679813028256259	0.667460575586063	0.658210137739897	0.667998583697055	0.686228598153013	0.692031576880557	0.675829127995226	0.684900063046886	0.648206617511084	0.674455308786651	0.678115365238371	0.720326390050369	0.684845519795339	0.674076686238907
cg04392578	0.570721252234218	0.584691860134582	0.559497860510935	0.557412668990993	0.548370155025047	0.603119538690866	0.55470384579885	0.58028860446564	0.613900700396608	0.562616294635111	0.542632232982316	0.611563843790912	0.532319231680877	0.541602037313312	0.574451841557157	0.575705766401	0.560149241761892	0.567323365471811	0.609345264894857	0.60402533088768	0.550763027579312	0.55290574664019	0.505897112217948	0.562905561692528	0.594903123613869	0.568864725537236	0.550137156201179	0.561957528457871	0.574922624034587	0.579465032060905	0.565225772582194	0.543519908080007	0.56778375935464	0.571342361547354	0.584985475508168	0.571313184016013	0.582695729066921	0.567363302548535	0.551238887825416	0.583814095140902
cg02969500	0.884767386200332	0.919033943035583	0.902132707795367	0.899557485691349	0.920024774911549	0.905658130103196	0.915574628961871	0.912564972842029	0.932124566382504	0.91004727703479	0.914197800660796	0.913241404977718	0.846967050648118	0.894056759353469	0.914635559534048	0.936353332473581	0.912331042353321	0.895862931608711	0.93183227063906	0.896507246441285	0.904111543846909	0.898496433629153	0.905335344558567	0.928294138731182	0.923385465395424	0.914755206636512	0.917406424585956	0.923739817990605	0.914274430864481	0.902958873801066	0.903289780628557	0.915782959324583	0.92309929153525	0.89575683602926	0.914398751563484	0.910310155826528	0.930492104766266	0.908383836375767	0.910180758516987	0.899888592981341
cg02888744	0.958375380559528	0.941071551965408	0.953404059793329	0.936082181228191	0.969538798800192	0.958929854147842	0.960149520009016	0.95482163830953	0.949796570786575	0.932406874650597	0.989853018275525	0.949364105315783	0.948763764815684	0.957507761167865	0.972992266045246	0.943553710218615	0.959872698656693	0.968219068265896	0.941610772982037	0.952358072324857	0.92515297881935	0.953021289933417	0.91780006280448	0.959870266845179	0.934174582675533	0.9445434497105	0.951137295094314	0.962597398504981	0.945155030561324	0.951301984357413	0.948838911147675	0.91270104219199	0.981548082767252	0.940856478148916	0.947232716271896	0.937349920408631	0.951787445823366	0.95274832404417	0.937511381569089	0.911586199976347
cg15454195	0.893292867407926	0.912291088913695	0.927637800320002	0.918827231776	0.931249583599692	0.933979596262463	0.92492726554801	0.940959123280815	0.936979650553183	0.937085371003438	0.907487295462408	0.91423838306365	0.895262257988023	0.930125829675696	0.925101245080785	0.918869832926046	0.923642911676595	0.914291764019545	0.942791482020338	0.940672925591436	0.86873899740852	0.924323839996088	0.913349068558019	0.943452296433787	0.934330914949611	0.951255774975633	0.91380348968354	0.934504164122937	0.951305191286246	0.941645908438202	0.951019762428184	0.862568716241108	0.9498724475669	0.921439111387753	0.901423490430513	0.917740337584651	0.909657967636327	0.892103269844091	0.924527318431805	0.929617767217362
cg24686983	0.749857356741753	0.814196349726962	0.774584920699606	0.787691621174739	0.761684228157555	0.759555348947114	0.812333864173414	0.808958569728355	0.77790007780801	0.736497389933973	0.797207964699219	0.809001687773063	0.78159483385773	0.775518806356298	0.805483238682675	0.793850034425373	0.778007755060889	0.751187652985782	0.875302701637371	0.823548887277829	0.768278387509233	0.802816102202876	0.788075530421115	0.826476781359594	0.790657982037542	0.784769555776897	0.786480342193311	0.763526488682993	0.781349244586373	0.772926117405259	0.802735316165269	0.77709990780832	0.786200215174109	0.78785421890434	0.771420953920859	0.749990771357461	0.814492851575573	0.81132305717364	0.807605175531597	0.769517005335818
cg23334306	0.863575581305791	0.870688377345744	0.8588584407057	0.871269402760876	0.869111792084788	0.848216981431692	0.879440112900674	0.889477210827382	0.897871233398217	0.869755818759283	0.866353886673662	0.895158987294663	0.867501225728916	0.791063053669861	0.864124374521556	0.89142636993744	0.858552489099918	0.820676923285586	0.917185661338813	0.859048384032959	0.862778706026327	0.872524356248235	0.855635388817161	0.898740159031097	0.846404251246769	0.873640829624609	0.848557637003679	0.875894173214563	0.877367599899494	0.861706735858728	0.892856316608802	0.890556319701949	0.887520333440704	0.86036678417161	0.866757363278803	0.803473626626579	0.835961459393254	0.873267866372006	0.847587667394623	0.810430382864413
cg10415314	0.908131236140131	0.931097847411653	0.902974919013795	0.934693704454953	0.929206114417785	0.949708682602609	0.941056200619327	0.948202517262018	0.928997185639405	0.92397432081091	0.948664285288962	0.937173131932762	0.918577069690832	0.93911438362386	0.935752973102775	0.932769827659183	0.936823223736692	0.913775989614609	0.966389961409817	0.964764829193538	0.914750725901104	0.930333341496118	0.939607600325399	0.951099401170665	0.922342610448246	0.936853133764005	0.94486586696511	0.973920293015112	0.929325145446877	0.943155569340579	0.961491254931019	0.92077898169418	0.940492622998804	0.933894437038518	0.920054092359339	0.922566958938727	0.941970444994249	0.947141252493598	0.94506049217074	0.937156883293842
cg02094363	0.880603981706318	0.877837689061965	0.896530314620212	0.882226230587308	0.894716751584707	0.874414069627485	0.884672433303579	0.888568082442312	0.902070295613868	0.879200598787309	0.922053861745703	0.940124322854529	0.917231863889523	0.886444808196891	0.930832165575535	0.890227838134442	0.904701826220974	0.885325209576773	0.945665045556134	0.929644446776589	0.923915447103035	0.910642039027747	0.878833655126427	0.893369098584191	0.914790368135434	0.895886991942776	0.904629183957209	0.884590080518242	0.903753025336041	0.883400614802277	0.919918519690617	0.900913677163617	0.878358566000577	0.902759099893023	0.908478015395984	0.897141857187661	0.879792616769281	0.914899209321242	0.900313942812243	0.888084896730231
cg09835220	0.884212923523236	0.914255639481755	0.883872618891258	0.899982136356455	0.893302873714246	0.869654827127155	0.905493684966452	0.882101244740259	0.89783766313712	0.851591153051233	0.901619693776225	0.905901455945273	0.883687130456132	0.880190067352431	0.90743547440212	0.879011758480243	0.886950378515576	0.861694706637519	0.927952915937111	0.919685611731481	0.857537235997153	0.895573426451311	0.868216342795273	0.92294162863399	0.898709180691275	0.896552464299531	0.909425567940522	0.869395060569639	0.901424587811786	0.893054213264056	0.894148506615867	0.899963964732789	0.910338996681921	0.89703114309225	0.89579423258682	0.871215221485278	0.902594840710381	0.890481477554561	0.894710973219944	0.863848613909925
cg26195358	0.0963846969512065	0.159731716126649	0.153380915216235	0.138583486490554	0.120163444613749	0.15920234855632	0.151491521397627	0.109281512182235	0.118741928780966	0.145618445310037	0.124087376450999	0.183777029688565	0.151399637079039	0.129319926097052	0.119831905132679	0.121319377931042	0.132696852465571	0.117749990099259	0.111549620914154	0.120336916571523	0.111201496438289	0.102474082531843	0.134927049654947	0.0961962568010274	0.120837533306606	0.0739963846744199	0.139589412570116	0.159870071201654	0.102834920868222	0.149090346030857	0.166088405667936	0.140986598577469	0.0827424231974959	0.104903570718042	0.154787014750734	0.109249751766584	0.101974108964692	0.0778049992651438	0.13688480011017	0.186199419372433
cg08051224	0.918455791892319	0.948026240285906	0.92243203388264	0.937789441380336	0.934954755775256	0.919298248627454	0.919405844376949	0.927276627476318	0.931440403834838	0.890963646815867	0.935811402996753	0.946524787434793	0.9188132352814	0.94101106091778	0.959064404744712	0.940230500377156	0.934339610510059	0.899218879917977	0.944978862364965	0.96925883796235	0.919495746380766	0.929440521315352	0.907379094698978	0.940328267719823	0.910373496911228	0.928732268888809	0.923898417713906	0.930060765367801	0.929176324214497	0.953938654297115	0.932821745406307	0.946101222158755	0.924742945547141	0.92573782357555	0.92873383092413	0.92003804880431	0.938279183423457	0.935544469482938	0.934576573296433	0.92900552628194
cg01123957	0.22315833455911	0.352335680525198	0.254223498297551	0.308006290091297	0.391042971604915	0.279209071616359	0.279329101554915	0.317968991187418	0.229468414233736	0.219431899239439	0.252715535300438	0.268543038535426	0.275065247794519	0.165609251883907	0.245020158277333	0.305282734717144	0.380894773237033	0.197997346029454	0.30833139796786	0.307575499845389	0.198544163667633	0.189747725433573	0.216631229891735	0.215100290154976	0.186586792867152	0.25930796947672	0.414322417980822	0.250365489960778	0.282683362257113	0.225309170549043	0.380732726507704	0.227533192766429	0.207021418500505	0.274862238473242	0.422772577361567	0.217091869120578	0.436807041684688	0.249046183413029	0.192986553608017	0.447099307202014
